"SEX","ORIGIN","RACE","YEAR","TOTAL_POP","POP_0","POP_1","POP_2","POP_3","POP_4","POP_5","POP_6","POP_7","POP_8","POP_9","POP_10","POP_11","POP_12","POP_13","POP_14","POP_15","POP_16","POP_17","POP_18","POP_19","POP_20","POP_21","POP_22","POP_23","POP_24","POP_25","POP_26","POP_27","POP_28","POP_29","POP_30","POP_31","POP_32","POP_33","POP_34","POP_35","POP_36","POP_37","POP_38","POP_39","POP_40","POP_41","POP_42","POP_43","POP_44","POP_45","POP_46","POP_47","POP_48","POP_49","POP_50","POP_51","POP_52","POP_53","POP_54","POP_55","POP_56","POP_57","POP_58","POP_59","POP_60","POP_61","POP_62","POP_63","POP_64","POP_65","POP_66","POP_67","POP_68","POP_69","POP_70","POP_71","POP_72","POP_73","POP_74","POP_75","POP_76","POP_77","POP_78","POP_79","POP_80","POP_81","POP_82","POP_83","POP_84","POP_85","POP_86","POP_87","POP_88","POP_89","POP_90","POP_91","POP_92","POP_93","POP_94","POP_95","POP_96","POP_97","POP_98","POP_99","POP_100"
1,0,7,2057,147902873,1646754,1650268,1653095,1654815,1655807,1656391,1656966,1657686,1658680,1659944,1661274,1662691,1664340,1666500,1669529,1673994,1680541,1689602,1700912,1713725,1727319,1741042,1754467,1767409,1780048,1792320,1804279,1815747,1826787,1837104,1846496,1854369,1860841,1865859,1869543,1871694,1871986,1870400,1867007,1862084,1856093,1844969,1847314,1846404,1834059,1836823,1857837,1844021,1834989,1875302,1876976,1860510,1844664,1839013,1814144,1793231,1815445,1826634,1791091,1772501,1757735,1755485,1761530,1760209,1754896,1764276,1754212,1722500,1636133,1580641,1532482,1510043,1484560,1401510,1384985,1344163,1292498,1273433,1153343,1090722,1030886,952676,931532,846750,799411,779182,763154,707428,607167,529190,469187,414886,378237,325870,270380,221179,179131,140746,104007,77178,127005
1,0,7,2058,148317823,1648057,1651819,1654907,1656883,1658128,1658951,1659694,1660533,1661591,1662776,1664001,1665221,1666593,1668442,1671140,1675336,1681619,1690428,1701648,1714410,1727882,1741526,1754805,1767559,1779961,1792026,1803855,1815336,1826507,1837075,1846812,1855255,1862153,1867647,1872029,1875116,1876462,1875866,1873606,1869624,1864157,1857644,1846255,1848500,1847592,1835034,1837203,1857318,1842464,1832498,1871950,1872997,1856175,1840061,1834207,1809207,1788059,1809861,1820509,1784561,1765435,1750033,1746856,1751760,1749236,1742564,1750356,1738760,1705568,1618229,1561329,1511544,1486921,1459064,1374653,1355535,1312559,1258848,1236564,1116015,1050749,987966,907823,881893,795774,745300,720842,700024,642754,545854,470213,411583,358859,322193,273012,222481,178489,141575,108782,78504,131793
1,0,7,2059,148737325,1649164,1653145,1656466,1658703,1660205,1661274,1662256,1663263,1664444,1665685,1666832,1667948,1669124,1670695,1673086,1676954,1682966,1691511,1702481,1715154,1728579,1742100,1755311,1767915,1780135,1791960,1803581,1814934,1826118,1836821,1846803,1855595,1863055,1868980,1873833,1877618,1879898,1880360,1879091,1876243,1871711,1865733,1858951,1847465,1849721,1848584,1835461,1836757,1855794,1840022,1829292,1868056,1868715,1851634,1835354,1829313,1804098,1782691,1803932,1813988,1777583,1757838,1741594,1737346,1741019,1737135,1729021,1735149,1721895,1687128,1598694,1540243,1488664,1461665,1431400,1345726,1323979,1278707,1222734,1196876,1075441,1007335,941789,859768,829162,742224,689765,661487,636399,578223,485365,412776,356282,305922,270158,224858,179720,141209,109544,82198,135746
1,0,7,2060,149160610,1650117,1654274,1657801,1660272,1662030,1663356,1664580,1665827,1667171,1668541,1669741,1670780,1671853,1673228,1675339,1678903,1684593,1692866,1703572,1716001,1729334,1742815,1755899,1768441,1780509,1792155,1803534,1814679,1825732,1836453,1846567,1855608,1863416,1869897,1875190,1879441,1882423,1883811,1883602,1881747,1878349,1873306,1867061,1860190,1848714,1850744,1849033,1835062,1835314,1853386,1836870,1825557,1863867,1864231,1846989,1830567,1824252,1798790,1776997,1797615,1807012,1770074,1749508,1732274,1726871,1729160,1723827,1714213,1718535,1703513,1667001,1577359,1517186,1463659,1434250,1401584,1314712,1290159,1242351,1183832,1153715,1031345,960603,892316,808689,773745,687240,633246,601646,572867,514506,426401,357584,303983,256731,222703,181815,142332,109377,82872,140822
1,0,8,2016,22434943,375068,375449,375178,372175,371866,373300,372819,373774,383651,382280,370070,363482,358694,354342,357870,369652,379232,370190,370923,368691,368724,386097,400423,410397,414146,412975,400982,372038,346953,330769,322766,319301,302529,304363,301788,298180,310447,286389,275485,270061,259644,265279,253895,260102,268909,278511,281017,259548,259865,257163,266752,279382,275714,270612,265997,265201,271357,256319,247490,241414,229167,221888,204156,188739,176266,171937,166020,151707,142334,133332,104903,102220,94043,89824,79394,71915,68305,60783,55726,50027,46576,42189,36364,32856,28347,24513,22537,18572,15945,13843,11609,9702,7803,6293,4825,3648,2809,1955,1355,923,1903
1,0,8,2017,22724163,399199,374889,376006,375661,372585,372338,373857,373402,374430,384345,382948,370774,364214,359402,355009,358625,370548,380350,371472,372351,370123,370152,387451,401710,411565,415214,414006,401907,372967,347885,331718,323573,320001,303083,304825,302094,298369,310409,286388,275467,269927,259438,264971,253534,259639,268324,277708,280063,258522,258616,255727,265059,277426,273595,268338,263603,262602,268380,253250,244266,238028,225699,218260,200567,185224,172709,168191,162125,147881,138498,129476,101716,98819,90652,86301,76058,68690,64996,57615,52595,47005,43507,39200,33553,30098,25723,22032,20053,16342,13870,11888,9830,8093,6400,5077,3819,2835,2138,1460,988,1852
1,0,8,2018,23016768,403089,399119,375466,376512,376088,373076,372905,374451,374069,375148,385032,383657,371499,364936,360080,355797,359600,371688,381670,372978,373824,371603,371620,388819,403032,412732,416294,414999,402836,373920,348823,332542,324309,320561,303590,305152,302347,298401,310355,286341,275372,269731,259177,264608,253141,259143,267627,276808,278959,257331,257220,254165,263276,275362,271378,265970,261110,259832,265229,250057,240924,234517,222117,214519,196862,181585,169027,164340,158142,143943,134557,125525,98437,95315,87169,82709,72668,65413,61655,54406,49455,43969,40444,36202,30755,27335,23137,19625,17664,14230,11920,10078,8207,6651,5167,4030,2975,2160,1598,1066,1814
1,0,8,2019,23312532,406837,403048,399808,375989,376959,376594,373658,373512,375133,374796,375852,385758,384381,372214,365636,360889,356806,360823,373046,383204,374540,375350,373141,373104,390222,404349,413888,417332,415971,403789,374876,349622,333302,324904,321069,303961,305424,302457,298414,310260,286223,275203,269477,258867,264202,252715,258540,266832,275752,277680,256001,255694,252521,261393,273205,269065,263505,258446,256899,261949,246735,237456,230874,218407,210656,193035,177821,165227,160384,154041,139896,130520,121459,95059,91701,83617,79061,69225,62099,58269,51185,46290,40923,37381,33206,27948,24605,20625,17299,15392,12241,10116,8426,6756,5385,4108,3140,2272,1614,1169,1822
1,0,8,2020,23611177,410339,406831,403753,400427,376449,377476,377183,374284,374207,375869,375527,376594,386506,385103,372913,366471,361928,358081,362277,374631,384801,376164,376916,374702,374621,391616,405645,415019,418361,416962,404749,375712,350351,333928,325437,321440,304277,305554,302555,298377,310103,286041,274965,269172,258516,263757,252188,257833,265893,274533,276254,254545,254087,250783,259421,270959,266657,260880,255624,253844,258547,243278,233867,227096,214569,206657,189078,173930,161318,156294,149812,135738,126360,117262,91560,88005,79999,75359,65737,58727,54860,47938,43113,37860,34314,30202,25177,21949,18197,15093,13248,10400,8463,6946,5474,4284,3209,2400,1699,1181,1886
1,0,8,2021,23912100,413447,410374,407557,404388,400970,376977,378074,377812,374985,374952,376613,376287,377356,387254,385817,373748,367529,363237,359608,363962,376309,386467,377823,378486,376289,376134,393000,406891,416140,419405,417941,405579,376484,350955,334483,325831,321750,304450,305667,302597,298273,309878,285802,274666,268823,258124,263198,251560,256983,264782,273169,274699,253007,252385,248962,257361,268615,264086,258108,252679,250663,255011,239691,230135,223179,210583,202507,184979,169923,157276,152072,145454,131438,122067,112943,87965,84242,76307,71613,62193,55323,51418,44671,39916,34785,31236,27232,22483,19384,15887,13007,11261,8717,6979,5629,4359,3349,2455,1798,1246,1936
1,0,8,2022,24214775,416163,413519,411119,408209,404948,401563,377577,378712,378521,375742,375696,377378,377068,378120,388003,386671,374817,368858,364807,361362,365719,378057,388173,379489,380090,377862,377613,394352,408107,417270,420437,418783,406327,377134,351501,334909,326164,321916,304593,305719,302572,298105,309588,285508,274326,268435,257630,262538,250787,255972,263530,271671,273055,251376,250599,247065,255213,266107,261366,255214,249611,247346,251340,235962,226262,219108,206437,198204,180760,165766,153098,147716,140946,127006,117644,108522,84281,80408,72560,67803,58619,51877,47947,41386,36698,31690,28194,24328,19871,16936,13704,11069,9449,7199,5662,4486,3411,2566,1843,1321,2014
1,0,8,2023,24518832,418578,416277,414282,411786,408779,405554,402221,378223,379431,379287,376501,376452,378149,377845,378891,388891,387754,376180,370450,366615,363196,367539,379842,389901,381170,381688,379396,379035,395682,409314,418391,421343,419537,406949,377708,351932,335270,326360,322052,304681,305710,302471,297878,309245,285171,273941,267941,257041,261729,249854,254820,262148,270092,271318,249665,248744,245095,252914,263455,258523,252198,246412,243890,247521,232082,222233,214873,202138,193754,176401,161467,148799,143215,136272,122434,113104,104010,80510,76514,68751,63942,55001,48404,44448,38072,33458,28628,25212,21521,17378,14629,11675,9294,7807,5853,4520,3514,2618,1929,1354,2110
1,0,8,2024,24823953,420780,418734,417061,414969,412375,409393,406217,402906,378946,380199,380057,377287,377226,378921,378628,379803,390012,389141,377825,372278,368497,365111,369396,381648,391652,382836,383247,380873,380434,397001,410502,419387,422155,420172,407494,378154,352300,335504,326528,322144,304717,305637,302294,297608,308853,284787,273453,267339,256304,260760,248787,253547,260697,268432,269489,247887,246817,242985,250483,260676,255557,249052,243076,240282,243543,228034,218034,210472,197688,189146,171875,157013,144345,138554,131438,117751,108455,99394,76669,72546,64879,60042,51350,44905,40915,34727,30245,25623,22323,18833,15017,12474,9809,7688,6346,4679,3541,2697,1975,1418,2198
1,0,8,2025,25130005,422893,420977,419536,417759,415574,413001,410062,406914,403666,379720,380978,380845,378094,378012,379708,379557,380956,391444,390823,379721,374199,370448,367064,371271,383472,393382,384472,384766,382320,381822,398275,411564,420266,422835,420734,407919,378520,352547,335701,326650,322183,304695,305498,302063,297297,308406,284297,272852,266586,255413,259666,247603,252204,259163,266694,267589,246032,244758,240740,247938,257774,252457,245770,239588,236520,239386,223821,213671,205917,193076,184368,167177,152380,139719,133725,126481,112961,103703,94687,72747,68512,60965,56089,47661,41368,37349,31416,27087,22708,19554,16288,12816,10493,8121,6262,5077,3670,2723,2033,1454,2287
1,0,8,2026,25437198,424983,423131,421797,420254,418379,416214,413681,410774,407687,404480,380520,381788,381662,378903,378830,380661,380741,382436,393177,392761,381711,376219,372454,369027,373183,385285,395071,386067,386273,383760,383176,399416,412508,421019,423454,421187,408269,378758,352761,335864,326730,322156,304603,305296,301782,296937,307848,283691,272111,265681,254394,258455,246351,250789,257557,264883,265617,244048,242560,238384,245282,254739,249227,242334,235944,232588,235050,219438,209143,201201,188291,179418,162310,147563,134926,128763,121415,108069,98850,89874,68746,64412,56995,52093,43932,37795,33810,28162,24025,19908,16931,13914,10791,8695,6620,5011,3990,2824,2052,1498,2375
1,0,8,2027,25745185,427002,425259,423975,422537,420892,419032,416908,414403,411565,408514,405309,381342,382619,382486,379739,379807,381871,382260,384225,395162,394788,383783,378288,374480,371009,375078,387055,396711,387633,387769,385167,384406,400442,413328,421698,423956,421559,408492,378961,352924,335965,326733,322047,304449,305046,301448,296476,307169,282936,271213,264644,253256,257176,245027,249300,255887,263005,263513,241935,240266,235924,242500,251568,245835,238738,232113,228477,230536,214884,204448,196292,183321,174273,157255,142580,129990,123677,116228,103069,93885,84967,64678,60254,52974,48047,40163,34244,30331,24995,21085,17252,14475,11730,8952,7095,5304,3942,3075,2130,1516,2458
1,0,8,2028,26053684,428845,427321,426126,424733,423193,421563,419739,417642,415206,412410,409356,406158,382190,383458,383340,380736,381045,383423,384098,386277,397243,396905,385905,380374,376524,372973,376932,388775,398319,389188,389230,386451,385520,401342,414074,422257,424376,421801,408673,379105,353022,335988,326653,321875,304240,304740,301008,295895,306327,282020,270183,263488,252055,255822,243634,247753,254156,260991,261273,239723,237864,233340,239586,248229,242272,234959,228108,224190,225840,210145,199556,191200,178156,168928,152020,137439,124928,118461,110919,97952,88815,79966,60547,56042,48894,43953,36410,30746,26945,21957,18291,14765,12214,9740,7312,5690,4178,3039,2325,1570,2521
1,0,8,2029,26362378,430459,429204,428210,426902,425406,423875,422285,420487,418459,416065,413266,410219,407024,383045,384331,384358,382002,382635,385305,386199,388427,399414,399070,388046,382471,378549,374896,378729,390456,399918,390705,390561,387612,386501,402165,414701,422733,424664,422000,408795,379183,353044,335929,326510,321650,303976,304331,300446,295154,305326,280969,269033,262267,250785,254400,242189,246145,252291,258847,258929,237406,235339,230635,236513,244724,238529,230994,223925,219725,220954,205210,194473,185893,172781,163385,146619,132164,119732,113116,105477,92712,83643,74885,56355,51759,44762,39875,32717,27336,23683,19061,15668,12471,10149,7964,5869,4485,3225,2296,1718,2598
1,0,8,2030,26670955,431919,430862,430118,429006,427593,426109,424609,423048,421317,419330,416935,414139,411098,407898,383932,385367,385646,383627,384559,387456,388406,390670,401641,401255,390203,384553,380528,376756,380488,392126,401474,392088,391769,388634,387394,402861,415241,423077,424909,422141,408848,379179,352976,335800,326312,321366,303614,303801,299728,294261,304185,279801,267819,260972,249446,252918,240683,244414,250305,256598,256471,234968,232685,227772,233282,241027,234600,226849,219561,215068,215852,200061,189165,180363,167198,157659,141059,126736,114402,107636,99899,87363,78373,69721,52081,47416,40644,35856,29110,24048,20574,16341,13241,10375,8306,6402,4627,3465,2440,1701,2750
1,0,8,2031,26979327,433323,432361,431800,430933,429716,428310,426857,425387,423893,422201,420215,417820,415026,411986,408805,384987,386680,387297,385597,386761,389716,390708,392972,403891,403461,392341,386586,382445,378577,382233,393753,402893,393340,392834,389571,388165,403468,415649,423374,425091,422212,408815,379084,352840,335617,326057,320978,303129,303111,298851,293235,302924,278565,266536,259610,248056,251380,239062,242565,248215,254238,253883,232400,229876,224754,229860,237143,230473,222519,215003,210200,210531,194687,183630,174621,161423,151759,135338,121160,108925,101998,94190,81910,73016,64466,47746,43084,36580,31928,25628,20912,17653,13825,11030,8497,6680,5057,3577,2625,1807,2830
1,0,8,2032,27287534,434815,433808,433322,432637,431658,430450,429074,427647,426247,424793,423100,421115,418724,415928,412909,409891,386323,388363,389303,387850,389078,392081,393074,395295,406161,405645,394425,388551,384318,380382,383928,395242,404183,394451,393811,390380,388846,403940,416006,423611,425204,422194,408684,378919,352642,335369,325694,320460,302487,302264,297840,292087,301593,277264,265184,258196,246608,249728,237325,240616,246022,251754,251160,229675,226907,221548,226252,233060,226160,217993,210233,205116,204968,189083,177866,168674,155468,145683,129459,115424,103287,96225,88370,76354,67553,59128,43413,38803,32606,28133,22305,17962,14948,11526,9042,6841,5279,3917,2712,1951,2951
1,0,8,2033,27595680,436516,435343,434788,434175,433383,432406,431229,429879,428520,427158,425703,424011,422031,419641,416865,414010,411262,388036,390409,391602,390215,391507,394502,395468,397640,408404,407775,396448,390476,386177,382132,385483,396596,405327,395473,394659,391098,389385,404361,416304,423774,425231,422078,408480,378686,352380,335013,325204,319784,301683,301286,296714,290872,300192,275892,263779,256724,245051,247958,235494,238573,243704,249128,248265,226789,223753,218165,222454,228786,221642,213241,205236,199794,199155,183240,171898,162533,149331,139429,123401,109515,97502,90333,82421,70684,62000,53794,39131,34616,28753,24504,19170,15225,12478,9453,7290,5414,4092,2972,2016,3128
1,0,8,2034,27904017,438519,437084,436347,435665,434936,434149,433200,432051,430765,429445,428082,426628,424939,422961,420592,417985,415404,413023,390116,392749,394017,392698,393997,396954,397877,399955,410591,409841,398421,392384,387976,383740,386904,397797,406377,396368,395412,391675,389877,404728,416527,423850,425156,421885,408203,378382,352007,334528,324555,318944,300749,300187,295522,289590,298719,274465,262319,255142,243381,246090,233571,236410,241258,246338,245198,223711,220414,214593,218472,224307,216903,208264,200000,194218,193086,177174,165729,156198,143001,132987,117151,103440,91585,84305,76343,64915,56443,48512,34931,30550,25075,21079,16262,12717,10246,7627,5771,4197,3108,2210,3288
1,0,8,2035,28212850,440869,439125,438112,437245,436446,435716,434958,434035,432953,431702,430381,429020,427569,425882,423931,421729,419400,417194,415158,392498,395213,396550,395249,396515,399426,400258,402219,412711,411856,400373,394228,389632,385209,388169,398901,407296,397153,396023,392200,390308,405020,416660,423827,425002,421618,407856,377960,351503,333882,323741,317972,299698,299019,294264,288241,297187,272982,260747,253446,241624,244121,231528,234116,238643,243375,241934,220447,216885,210840,214290,219600,211925,203035,194511,188396,186786,170900,159360,149661,136465,126316,110713,97220,85525,78146,70153,59139,50940,43334,30857,26665,21589,17893,13597,10455,8278,6042,4479,3195,2311,3524
1,0,8,2036,28522567,443670,441515,440176,439030,438047,437243,436537,435807,434951,433906,432655,431333,429975,428524,426866,425088,423167,421221,419368,417598,395008,397795,399157,397826,399049,401868,402579,404408,414780,413849,402259,395930,391141,386520,389332,399869,408108,397798,396579,392659,390667,405221,416692,423721,424776,421277,407383,377404,350838,333071,322792,316876,298584,297790,292934,286836,295596,271383,259058,251649,239770,242039,229365,231664,235857,240213,238462,216992,213168,206890,209885,214645,206697,197550,188768,182340,180260,164414,152769,142897,129694,119444,104115,90842,79325,71862,63952,53410,45542,38306,26946,22978,18347,14977,11192,8450,6566,4700,3412,2380,3743
1,0,8,2037,28833546,446906,444356,442592,441115,439849,438860,438080,437404,436735,435916,434871,433622,432301,430945,429524,428036,426548,425020,423431,421852,420173,397644,400456,401792,400422,401552,404247,404828,406546,416825,415774,404004,397483,392492,387726,390359,400729,408777,398390,397072,393052,390935,405322,416643,423542,424475,420809,406768,376681,349996,332120,321722,315711,297401,296487,291546,285370,293882,269673,257275,249754,237799,239821,227045,229045,232879,236844,234788,213348,209248,202716,205244,209429,201196,191796,182785,176061,173506,157700,145945,135882,122708,112384,97343,84306,72994,65552,57799,47783,40287,33477,23240,19541,15366,12335,9057,6712,5111,3583,2543,3930
