"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"441","2017-02-17 23:18:29","2017-02-17 23:25:51","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","179","MIT Vassar St","42.355601213279265","-71.10394477844238","641","Subscriber","1994","1"
"1321","2017-02-17 23:18:31","2017-02-17 23:40:32","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1104","Subscriber","1996","1"
"469","2017-02-17 23:22:14","2017-02-17 23:30:03","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","881","Subscriber","1992","1"
"510","2017-02-17 23:30:30","2017-02-17 23:39:00","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","179","MIT Vassar St","42.355601213279265","-71.10394477844238","881","Subscriber","1991","1"
"296","2017-02-17 23:32:02","2017-02-17 23:36:58","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1560","Subscriber","1989","1"
"501","2017-02-17 23:38:58","2017-02-17 23:47:19","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1294","Subscriber","1989","2"
"240","2017-02-17 23:42:00","2017-02-17 23:46:00","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1573","Subscriber","1987","2"
"484","2017-02-18 00:11:18","2017-02-18 00:19:23","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","176","Lesley University","42.38674802045056","-71.11901879310608","770","Subscriber","1991","2"
"116","2017-02-18 00:39:33","2017-02-18 00:41:30","189","Kendall T","42.362427842912396","-71.08495473861694","185","Third at Binney","42.36544486137399","-71.08277142047882","948","Subscriber","1994","1"
"400","2017-02-18 00:51:56","2017-02-18 00:58:36","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","665","Subscriber","1992","1"
"434","2017-02-18 01:14:38","2017-02-18 01:21:52","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1667","Subscriber","1988","2"
"422","2017-02-18 01:23:41","2017-02-18 01:30:43","179","MIT Vassar St","42.355601213279265","-71.10394477844238","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1279","Subscriber","1989","1"
"268","2017-02-18 01:57:30","2017-02-18 02:01:59","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1279","Subscriber","1988","2"
"505","2017-02-18 01:59:56","2017-02-18 02:08:21","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","179","MIT Vassar St","42.355601213279265","-71.10394477844238","772","Subscriber","1990","1"
"899","2017-02-18 02:51:52","2017-02-18 03:06:51","177","University Park","42.36264779118595","-71.10006093978882","139","Dana Park","42.361780439606044","-71.10809952020645","853","Subscriber","1993","1"
"362","2017-02-18 03:00:06","2017-02-18 03:06:09","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","862","Subscriber","1996","1"
"352","2017-02-18 04:39:00","2017-02-18 04:44:52","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","940","Subscriber","1978","1"
"490","2017-02-18 05:36:17","2017-02-18 05:44:28","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","107","Ames St at Main St","42.3625","-71.08822","766","Subscriber","1991","1"
"285","2017-02-18 06:53:21","2017-02-18 06:58:06","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","926","Subscriber","1966","1"
"304","2017-02-18 07:58:24","2017-02-18 08:03:28","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","799","Subscriber","1987","1"
"534","2017-02-18 08:12:44","2017-02-18 08:21:39","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1140","Subscriber","1989","1"
"387","2017-02-18 08:21:56","2017-02-18 08:28:23","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1251","Subscriber","1992","2"
"493","2017-02-18 08:22:27","2017-02-18 08:30:41","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","776","Subscriber","1992","1"
"431","2017-02-18 08:23:11","2017-02-18 08:30:23","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","107","Ames St at Main St","42.3625","-71.08822","739","Subscriber","1992","2"
"272","2017-02-18 08:26:56","2017-02-18 08:31:28","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1280","Subscriber","1991","1"
"197","2017-02-18 08:28:38","2017-02-18 08:31:56","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1529","Subscriber","1992","1"
"685","2017-02-18 08:35:19","2017-02-18 08:46:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1046","Subscriber","1993","1"
"596","2017-02-18 08:35:55","2017-02-18 08:45:52","179","MIT Vassar St","42.355601213279265","-71.10394477844238","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1023","Subscriber","1985","1"
"588","2017-02-18 08:44:21","2017-02-18 08:54:10","139","Dana Park","42.361780439606044","-71.10809952020645","141","Kendall Street","42.363560158429884","-71.08216792345047","1286","Subscriber","1982","2"
"84","2017-02-18 08:46:02","2017-02-18 08:47:27","117","Binney St / Sixth St","42.366095","-71.086388","107","Ames St at Main St","42.3625","-71.08822","748","Subscriber","1995","1"
"457","2017-02-18 09:05:38","2017-02-18 09:13:16","185","Third at Binney","42.36544486137399","-71.08277142047882","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","948","Subscriber","1986","1"
"398","2017-02-18 09:05:49","2017-02-18 09:12:27","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1540","Subscriber","1993","2"
"416","2017-02-18 09:09:47","2017-02-18 09:16:43","177","University Park","42.36264779118595","-71.10006093978882","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1305","Subscriber","1991","1"
"274","2017-02-18 09:09:55","2017-02-18 09:14:29","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","875","Subscriber","1997","0"
"336","2017-02-18 09:14:21","2017-02-18 09:19:57","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","772","Subscriber","1993","1"
"705","2017-02-18 09:15:03","2017-02-18 09:26:49","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","773","Subscriber","1984","1"
"323","2017-02-18 09:15:34","2017-02-18 09:20:58","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1089","Subscriber","1980","1"
"236","2017-02-18 09:18:27","2017-02-18 09:22:24","189","Kendall T","42.362427842912396","-71.08495473861694","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","767","Subscriber","1987","1"
"451","2017-02-18 09:21:11","2017-02-18 09:28:43","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1618","Subscriber","1962","2"
"278","2017-02-18 09:25:59","2017-02-18 09:30:37","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1096","Subscriber","1989","2"
"450","2017-02-18 09:27:28","2017-02-18 09:34:59","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","992","Subscriber","1990","2"
"287","2017-02-18 09:30:41","2017-02-18 09:35:28","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","1287","Subscriber","1981","1"
"2169","2017-02-18 09:40:16","2017-02-18 10:16:26","177","University Park","42.36264779118595","-71.10006093978882","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","681","Customer",\N,"0"
"418","2017-02-18 09:41:32","2017-02-18 09:48:31","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","776","Subscriber","1983","2"
"549","2017-02-18 09:45:43","2017-02-18 09:54:52","176","Lesley University","42.38674802045056","-71.11901879310608","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","636","Subscriber","1984","1"
"392","2017-02-18 09:46:11","2017-02-18 09:52:44","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","962","Subscriber","1980","1"
"350","2017-02-18 09:47:21","2017-02-18 09:53:11","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1077","Subscriber","1989","1"
"235","2017-02-18 09:48:51","2017-02-18 09:52:46","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1086","Subscriber","1994","1"
"316","2017-02-18 09:55:09","2017-02-18 10:00:26","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","750","Subscriber","1981","1"
"423","2017-02-18 09:55:48","2017-02-18 10:02:52","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1536","Subscriber","1982","1"
"390","2017-02-18 10:02:20","2017-02-18 10:08:50","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1637","Subscriber","1980","1"
"797","2017-02-18 10:04:37","2017-02-18 10:17:54","117","Binney St / Sixth St","42.366095","-71.086388","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1102","Subscriber","1981","1"
"354","2017-02-18 10:07:57","2017-02-18 10:13:52","189","Kendall T","42.362427842912396","-71.08495473861694","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","702","Subscriber","1982","1"
"384","2017-02-18 10:09:15","2017-02-18 10:15:40","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","926","Subscriber","1966","1"
"288","2017-02-18 10:13:03","2017-02-18 10:17:51","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1277","Subscriber","1978","2"
"383","2017-02-18 10:13:29","2017-02-18 10:19:52","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1299","Subscriber","1992","1"
"411","2017-02-18 10:17:08","2017-02-18 10:24:00","179","MIT Vassar St","42.355601213279265","-71.10394477844238","189","Kendall T","42.362427842912396","-71.08495473861694","641","Subscriber","1992","1"
"706","2017-02-18 10:18:26","2017-02-18 10:30:12","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1667","Subscriber","1988","2"
"275","2017-02-18 10:18:41","2017-02-18 10:23:16","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","653","Subscriber","1982","1"
"427","2017-02-18 10:19:07","2017-02-18 10:26:14","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1553","Subscriber","1978","2"
"350","2017-02-18 10:23:43","2017-02-18 10:29:34","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1552","Subscriber","1986","1"
"320","2017-02-18 10:23:45","2017-02-18 10:29:05","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","107","Ames St at Main St","42.3625","-71.08822","891","Subscriber","1976","1"
"2311","2017-02-18 10:26:51","2017-02-18 11:05:23","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","772","Customer",\N,"0"
"354","2017-02-18 10:27:07","2017-02-18 10:33:02","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","107","Ames St at Main St","42.3625","-71.08822","774","Subscriber","1989","1"
"765","2017-02-18 10:27:25","2017-02-18 10:40:10","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","761","Subscriber","1980","1"
"209","2017-02-18 10:30:35","2017-02-18 10:34:04","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1540","Subscriber","1988","2"
"191","2017-02-18 10:35:57","2017-02-18 10:39:08","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","185","Third at Binney","42.36544486137399","-71.08277142047882","759","Subscriber","1992","2"
"479","2017-02-18 10:37:26","2017-02-18 10:45:26","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1077","Subscriber","1993","1"
"279","2017-02-18 10:38:00","2017-02-18 10:42:40","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1074","Subscriber","1982","1"
"1330","2017-02-18 10:39:12","2017-02-18 11:01:23","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","1060","Subscriber","1967","1"
